PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1009.7,31,22.1,18.9,82,13.74,71,2.5,294.4,333.9,296.9
1008.9,38,22.2,18.9,81,13.74,72,2.4,294.6,334.1,297.1
1008.1,44,22.2,18.8,81,13.69,72,2.5,294.7,334.1,297.1
1007.6,49,22.2,18.7,80,13.57,72,2.6,294.7,333.7,297.1
1007.4,51,22.2,18.5,80,13.43,72,2.7,294.7,333.4,297.1
1006.7,57,22.2,18.4,79,13.33,72,2.9,294.8,333.1,297.1
1005.9,63,22.2,18.3,79,13.28,72,3.0,294.8,333.0,297.2
1005.3,68,22.1,18.3,79,13.32,73,3.0,294.8,333.1,297.2
1004.7,74,22.0,18.3,79,13.31,73,3.1,294.8,333.1,297.1
1004.0,80,22.0,18.3,79,13.26,74,3.2,294.8,333.0,297.2
1003.4,85,22.0,18.2,79,13.21,74,3.2,294.8,332.9,297.2
1002.7,91,21.9,18.2,79,13.19,75,3.3,294.9,332.8,297.2
1002.0,97,21.9,18.2,79,13.20,75,3.3,294.9,332.9,297.2
1001.3,103,21.8,18.1,80,13.19,76,3.3,294.9,332.8,297.2
1000.6,109,21.8,18.0,79,13.12,77,3.3,294.9,332.6,297.2
1000.0,115,21.8,17.9,79,13.01,77,3.3,294.9,332.4,297.2
999.3,120,21.8,17.7,78,12.89,79,3.3,295.0,332.1,297.3
998.7,126,21.7,17.7,78,12.87,80,3.3,295.0,332.1,297.3
998.1,131,21.6,17.8,79,12.93,81,3.2,295.0,332.2,297.2
997.5,136,21.6,17.8,79,12.97,82,3.2,294.9,332.3,297.2
996.9,141,21.5,17.8,79,12.96,84,3.2,295.0,332.3,297.2
996.4,146,21.5,17.8,79,12.98,85,3.1,295.0,332.4,297.3
995.8,151,21.5,17.9,80,13.03,87,3.1,295.0,332.5,297.3
995.3,156,21.4,17.9,81,13.09,88,3.1,294.9,332.6,297.3
994.7,161,21.3,18.0,81,13.13,89,3.1,294.9,332.7,297.3
994.1,166,21.3,17.9,81,13.13,91,3.1,294.9,332.8,297.3
993.5,171,21.2,17.9,81,13.10,92,3.1,294.9,332.7,297.3
992.9,176,21.2,17.8,81,13.03,93,3.1,294.9,332.5,297.3
992.4,181,21.2,17.7,81,12.97,94,3.1,295.0,332.3,297.3
991.8,186,21.2,17.7,81,12.99,95,3.1,295.0,332.4,297.3
991.3,191,21.1,17.8,81,13.04,96,3.1,295.0,332.6,297.3
990.8,195,21.1,17.8,82,13.09,97,3.2,295.0,332.7,297.3
990.2,200,21.0,17.9,82,13.11,97,3.2,295.0,332.8,297.3
989.6,205,21.0,17.9,82,13.11,98,3.3,295.0,332.8,297.3
989.0,210,20.9,17.8,82,13.05,98,3.3,295.0,332.6,297.3
988.4,216,20.9,17.6,82,12.95,98,3.4,295.0,332.4,297.3
987.8,221,20.9,17.6,81,12.89,98,3.5,295.1,332.2,297.3
987.1,227,20.8,17.5,81,12.86,98,3.6,295.1,332.1,297.3
986.5,233,20.8,17.5,81,12.83,98,3.6,295.1,332.0,297.3
985.9,238,20.7,17.4,81,12.81,98,3.7,295.1,332.0,297.3
985.3,243,20.7,17.4,82,12.79,98,3.8,295.1,331.9,297.3
984.7,249,20.6,17.4,82,12.79,97,3.9,295.1,331.9,297.3
984.1,254,20.6,17.4,82,12.81,97,4.0,295.1,332.0,297.4
983.6,258,20.5,17.4,82,12.85,97,4.1,295.1,332.1,297.4
983.0,263,20.5,17.5,83,12.88,97,4.1,295.1,332.2,297.4
982.5,268,20.5,17.5,83,12.89,96,4.2,295.1,332.2,297.4
982.0,273,20.4,17.5,83,12.88,96,4.3,295.1,332.2,297.4
981.5,277,20.4,17.4,83,12.87,96,4.4,295.1,332.2,297.3
981.0,281,20.3,17.4,84,12.87,96,4.4,295.1,332.2,297.3
980.5,286,20.3,17.4,84,12.87,96,4.5,295.1,332.1,297.3
