PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1016.1,31,21.0,17.8,82,12.74,41,9.7,292.8,329.2,295.0
1015.7,34,21.2,18.1,83,12.99,43,7.5,293.0,330.1,295.3
1015.6,35,21.1,18.2,84,13.04,44,6.9,292.9,330.1,295.2
1015.0,40,21.0,18.2,84,13.04,44,7.1,292.9,330.1,295.2
1014.0,48,20.9,18.0,84,12.93,43,7.6,292.9,329.8,295.1
1013.0,57,20.8,18.0,84,12.92,43,8.2,292.9,329.8,295.2
1012.2,64,20.8,17.9,84,12.86,42,8.8,292.9,329.6,295.2
1011.8,68,20.7,17.6,83,12.65,42,9.4,292.8,328.9,295.0
1011.1,73,20.6,17.5,82,12.53,42,9.9,292.8,328.6,295.0
1010.5,79,20.5,17.2,81,12.28,41,10.5,292.7,327.8,294.9
1009.9,84,20.4,17.0,81,12.16,41,11.0,292.7,327.4,294.8
1009.3,89,20.3,17.0,81,12.14,41,11.4,292.7,327.3,294.8
1008.7,94,20.2,16.9,81,12.08,40,11.9,292.6,327.1,294.8
1008.0,99,20.1,16.8,81,12.00,40,12.3,292.6,326.9,294.7
1007.4,105,20.1,16.7,81,11.99,40,12.7,292.6,326.8,294.7
1006.8,110,20.0,16.7,81,11.96,39,13.1,292.6,326.8,294.7
1006.2,116,20.0,16.6,81,11.92,39,13.4,292.6,326.6,294.7
1005.5,121,19.9,16.6,81,11.92,39,13.7,292.6,326.7,294.7
1004.9,126,19.9,16.6,81,11.92,39,14.0,292.6,326.7,294.7
1004.3,132,19.8,16.6,82,11.93,38,14.2,292.6,326.7,294.7
1003.7,137,19.8,16.6,82,11.93,38,14.4,292.6,326.7,294.7
1003.1,142,19.7,16.6,82,11.96,38,14.6,292.6,326.8,294.7
1002.5,147,19.7,16.7,83,11.98,38,14.8,292.6,326.8,294.7
1001.9,152,19.6,16.7,83,11.98,37,14.9,292.6,326.8,294.7
1001.4,157,19.6,16.6,83,11.97,37,15.1,292.6,326.8,294.7
1000.8,162,19.5,16.6,83,11.94,37,15.2,292.6,326.7,294.7
1000.2,167,19.5,16.5,83,11.90,37,15.2,292.6,326.6,294.7
1000.0,169,19.5,16.5,83,11.87,36,15.3,292.6,326.5,294.7
999.7,171,19.5,16.4,83,11.84,36,15.3,292.6,326.4,294.7
999.1,176,19.4,16.4,82,11.79,36,15.4,292.7,326.3,294.7
998.6,181,19.4,16.4,83,11.80,36,15.4,292.6,326.3,294.7
998.1,185,19.3,16.4,83,11.87,36,15.4,292.6,326.5,294.7
997.6,190,19.3,16.5,84,11.91,36,15.4,292.6,326.6,294.7
997.1,194,19.2,16.5,84,11.92,35,15.4,292.6,326.7,294.7
996.5,199,19.2,16.4,84,11.89,35,15.4,292.7,326.6,294.7
996.0,204,19.2,16.3,83,11.79,35,15.4,292.7,326.4,294.7
995.4,208,19.2,16.2,83,11.68,35,15.4,292.7,326.1,294.8
994.8,213,19.1,16.1,82,11.61,35,15.4,292.7,325.9,294.8
994.2,218,19.1,16.1,83,11.63,35,15.4,292.7,326.0,294.8
993.7,224,19.0,16.2,83,11.71,35,15.4,292.7,326.1,294.8
993.1,229,19.0,16.2,84,11.73,35,15.4,292.7,326.2,294.7
992.5,234,18.9,16.1,84,11.70,35,15.4,292.7,326.1,294.7
991.9,239,18.9,16.1,84,11.67,35,15.3,292.7,326.0,294.8
991.4,243,18.8,16.0,84,11.63,35,15.3,292.7,325.9,294.7
990.8,248,18.8,16.0,84,11.60,35,15.3,292.7,325.9,294.8
990.3,253,18.8,16.0,84,11.59,35,15.2,292.7,325.9,294.8
989.7,258,18.7,16.0,84,11.60,35,15.2,292.7,325.9,294.8
989.2,262,18.7,16.0,84,11.61,34,15.2,292.7,325.9,294.8
988.7,267,18.6,16.0,84,11.62,34,15.1,292.7,326.0,294.8
988.2,271,18.6,16.0,85,11.63,34,15.1,292.7,326.0,294.8
987.7,276,18.6,16.0,85,11.63,34,15.0,292.8,326.0,294.8
987.1,280,18.6,15.9,84,11.62,34,14.9,292.9,326.1,294.9
986.6,285,18.6,15.9,84,11.60,34,14.9,292.9,326.1,295.0
986.1,289,18.6,15.9,84,11.58,34,14.8,293.0,326.1,295.0
985.6,294,18.6,15.8,84,11.55,34,14.8,293.0,326.0,295.0
985.1,298,18.6,15.8,84,11.51,34,14.7,293.0,325.9,295.0
984.6,303,18.6,15.8,83,11.50,33,14.6,293.1,326.0,295.1
984.1,307,18.6,15.8,83,11.52,33,14.6,293.1,326.1,295.1
983.5,312,18.6,15.8,84,11.52,33,14.5,293.1,326.1,295.2
983.0,316,18.6,15.8,84,11.53,33,14.4,293.2,326.2,295.2
982.5,320,18.5,15.8,84,11.53,33,14.4,293.2,326.2,295.2
982.0,325,18.5,15.7,84,11.53,32,14.3,293.2,326.2,295.2
981.5,329,18.5,15.7,84,11.52,32,14.3,293.2,326.2,295.2
981.0,334,18.5,15.7,84,11.52,32,14.2,293.2,326.2,295.2
980.5,338,18.4,15.7,84,11.52,32,14.2,293.2,326.2,295.2
980.0,342,18.4,15.7,84,11.51,31,14.1,293.2,326.2,295.2
979.6,346,18.3,15.7,84,11.50,31,14.1,293.2,326.2,295.2
979.1,351,18.3,15.7,85,11.49,31,14.0,293.2,326.1,295.2
978.6,355,18.3,15.6,85,11.49,30,14.0,293.2,326.2,295.3
978.1,359,18.2,15.6,85,11.48,30,14.0,293.2,326.1,295.3
977.7,363,18.2,15.6,85,11.46,30,13.9,293.2,326.1,295.3
977.2,367,18.2,15.6,85,11.45,30,13.9,293.2,326.1,295.3
976.8,371,18.1,15.6,85,11.46,30,13.9,293.3,326.1,295.3
976.4,375,18.1,15.6,85,11.47,29,13.9,293.3,326.1,295.3
975.9,378,18.1,15.6,85,11.47,29,13.9,293.3,326.1,295.3
975.5,382,18.0,15.5,85,11.46,29,13.9,293.3,326.1,295.3
975.0,386,18.0,15.5,85,11.45,29,13.9,293.3,326.1,295.3
974.5,391,18.0,15.5,85,11.42,29,13.9,293.3,326.0,295.3
974.0,395,18.0,15.4,85,11.39,29,13.9,293.3,325.9,295.3
973.5,400,17.9,15.4,85,11.37,29,13.9,293.3,325.9,295.3
973.0,404,17.9,15.4,85,11.36,29,13.9,293.3,325.9,295.3
972.4,409,17.9,15.3,85,11.32,29,13.9,293.3,325.8,295.3
971.9,414,17.8,15.2,85,11.28,28,13.9,293.4,325.7,295.4
971.4,418,17.8,15.2,85,11.25,28,13.9,293.4,325.7,295.4
970.9,423,17.8,15.2,85,11.24,28,13.9,293.4,325.7,295.4
970.4,427,17.8,15.1,84,11.21,28,13.9,293.4,325.6,295.4
969.9,432,17.8,15.1,84,11.20,28,13.9,293.5,325.6,295.5
969.4,436,17.8,15.0,84,11.16,28,13.9,293.5,325.6,295.5
968.9,440,17.7,15.0,84,11.14,28,13.9,293.5,325.5,295.5
968.4,445,17.7,15.0,84,11.15,28,13.9,293.5,325.5,295.5
967.9,449,17.7,15.0,84,11.15,28,13.9,293.5,325.6,295.5
