PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1012.2,31,25.1,19.9,73,14.64,98,7.0,297.2,339.8,299.8
1009.7,52,23.8,19.5,77,14.29,87,5.5,296.1,337.4,298.6
1008.6,61,23.5,19.1,76,13.96,87,6.4,296.0,336.3,298.4
1000.0,137,22.8,18.0,75,13.13,89,10.0,295.9,333.9,298.3
966.1,436,19.9,17.9,89,13.52,76,10.7,295.9,335.0,298.3
926.4,797,16.5,16.4,99,12.75,89,13.0,296.1,333.0,298.3
925.2,808,16.4,16.3,100,12.74,89,13.0,296.1,332.9,298.3
925.0,810,16.4,16.3,100,12.73,89,13.0,296.1,332.9,298.3
922.1,836,16.4,16.4,100,12.81,90,12.8,296.3,333.4,298.6
916.7,887,16.4,13.9,85,10.96,91,12.2,296.8,328.7,298.8
907.0,978,15.8,13.3,85,10.66,90,9.9,297.1,328.2,299.0
858.6,1442,12.7,12.7,100,10.80,77,4.0,298.6,330.2,300.5
853.6,1491,12.6,12.6,100,10.79,83,3.7,298.9,330.7,300.9
850.0,1527,12.4,12.4,100,10.71,79,4.0,299.1,330.7,301.1
827.2,1755,11.4,10.3,93,9.55,73,5.3,300.4,328.8,302.2
825.9,1768,11.4,10.2,92,9.48,73,5.5,300.5,328.6,302.2
799.6,2039,9.9,9.2,96,9.20,107,7.2,301.7,329.1,303.3
795.4,2082,10.0,7.8,86,8.35,111,7.6,302.3,327.4,303.8
788.8,2152,9.5,7.9,90,8.53,118,8.3,302.4,328.0,304.0
787.0,2171,9.4,7.7,89,8.41,120,8.4,302.5,327.8,304.1
785.3,2188,9.5,7.1,85,8.08,120,8.6,302.8,327.2,304.3
782.9,2214,9.5,8.3,92,8.83,121,8.8,303.1,329.7,304.7
779.5,2250,9.9,7.7,86,8.48,122,9.1,303.9,329.5,305.5
761.0,2450,8.8,4.7,75,7.04,132,9.3,304.9,326.4,306.2
754.5,2521,8.4,4.0,74,6.77,123,9.5,305.1,325.8,306.3
745.5,2620,7.9,4.2,78,6.96,116,9.8,305.6,327.0,306.9
741.8,2662,7.7,4.4,80,7.08,117,10.9,305.8,327.5,307.1
734.1,2747,7.3,2.7,73,6.35,124,10.7,306.3,325.9,307.5
726.3,2836,6.5,3.3,80,6.71,130,9.9,306.4,327.1,307.7
719.9,2909,6.0,2.6,79,6.44,132,9.4,306.6,326.5,307.8
716.2,2950,6.0,-0.7,62,5.09,136,8.9,307.1,322.9,308.0
709.3,3030,5.4,-1.9,60,4.71,144,8.8,307.3,322.0,308.1
707.9,3045,5.3,-2.2,58,4.60,144,9.0,307.3,321.8,308.2
703.6,3096,4.9,-0.2,70,5.39,143,9.9,307.4,324.2,308.4
702.2,3111,5.0,-3.8,53,4.11,143,10.2,307.7,320.7,308.4
700.0,3137,5.0,-5.9,45,3.53,142,10.6,308.0,319.3,308.7
696.4,3179,4.9,-6.1,45,3.48,143,10.6,308.3,319.4,309.0
694.0,3208,4.7,-1.4,65,5.00,145,10.2,308.4,324.1,309.4
677.6,3402,3.5,-6.8,47,3.41,152,12.2,309.2,320.1,309.8
675.6,3426,3.3,-2.1,68,4.85,153,11.7,309.2,324.5,310.1
672.6,3463,3.1,-6.8,48,3.42,154,10.7,309.4,320.4,310.1
671.2,3479,3.2,-14.6,26,1.83,153,10.3,309.7,315.8,310.0
668.7,3510,3.4,-18.1,19,1.38,152,9.6,310.2,314.9,310.5
666.0,3542,3.2,-15.9,23,1.66,151,9.3,310.4,315.9,310.7
663.6,3572,2.8,-4.5,59,4.13,150,9.3,310.3,323.4,311.0
662.7,3582,2.8,-5.6,54,3.80,150,9.3,310.3,322.5,311.1
661.1,3602,2.9,-13.1,30,2.12,151,9.3,310.7,317.7,311.1
659.5,3622,3.0,-16.4,23,1.62,152,9.4,311.0,316.5,311.3
659.0,3627,3.0,-15.9,23,1.68,152,9.4,311.1,316.7,311.4
654.6,3682,2.7,-13.3,30,2.10,154,9.0,311.3,318.3,311.7
648.7,3754,1.7,-6.4,55,3.65,156,8.7,311.1,322.8,311.8
645.6,3794,1.5,-8.3,48,3.18,157,9.1,311.2,321.6,311.8
638.2,3887,0.6,-5.4,64,4.01,157,9.9,311.3,324.1,312.0
632.9,3953,0.3,-1.5,87,5.42,158,8.7,311.7,328.8,312.7
630.3,3987,0.1,-1.5,89,5.45,159,8.3,311.8,329.0,312.8
627.0,4029,0.3,-2.5,81,5.09,161,8.3,312.5,328.7,313.4
615.5,4177,-0.5,-2.1,89,5.33,172,9.9,313.1,330.2,314.2
588.4,4536,-2.4,-4.7,84,4.59,169,11.7,315.0,329.9,315.9
569.9,4790,-4.4,-5.7,91,4.39,173,13.5,315.5,329.8,316.4
567.4,4824,-4.4,-7.3,80,3.89,172,13.6,315.9,328.7,316.7
565.1,4856,-4.5,-8.6,73,3.53,171,13.5,316.3,327.9,316.9
