PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SPED,THTA,THTE,THTV
1013.9,31,23.6,18.5,73,13.34,56,5.8,295.6,334.1,297.9
1013.1,37,23.7,18.3,72,13.14,51,5.0,295.7,333.7,298.1
1012.7,41,23.7,18.1,71,13.04,49,5.1,295.8,333.5,298.1
1012.2,46,23.7,18.0,70,12.96,49,5.3,295.8,333.3,298.1
1011.3,53,23.7,17.9,70,12.86,49,5.6,295.9,333.1,298.2
1010.8,57,23.7,17.7,69,12.71,49,6.0,295.9,332.7,298.2
1010.2,63,23.7,17.5,68,12.57,50,6.3,296.0,332.3,298.2
1009.5,68,23.6,17.5,68,12.52,50,6.5,296.0,332.2,298.2
1008.9,74,23.6,17.5,69,12.56,50,6.8,296.0,332.3,298.2
1008.3,79,23.5,17.6,69,12.66,50,7.0,296.0,332.6,298.2
1007.7,84,23.5,17.7,70,12.72,51,7.3,296.0,332.8,298.3
1007.1,90,23.5,17.6,70,12.67,51,7.5,296.0,332.7,298.3
1006.4,95,23.4,17.5,69,12.59,51,7.6,296.0,332.5,298.2
1005.8,101,23.3,17.4,69,12.53,51,7.8,296.0,332.3,298.2
1005.2,106,23.3,17.4,70,12.53,52,7.9,296.0,332.3,298.2
1004.6,111,23.2,17.5,70,12.59,52,8.1,296.0,332.5,298.2
1004.0,116,23.2,17.5,70,12.66,52,8.2,296.0,332.7,298.3
1003.4,121,23.2,17.5,70,12.62,53,8.3,296.0,332.6,298.3
1002.9,126,23.1,17.4,70,12.55,53,8.3,296.0,332.3,298.2
1002.3,132,23.0,17.3,70,12.51,53,8.4,296.0,332.2,298.2
1001.7,137,23.0,17.3,70,12.52,53,8.5,296.0,332.2,298.2
1001.0,142,22.9,17.4,71,12.55,54,8.5,296.0,332.3,298.2
1000.4,148,22.9,17.4,71,12.61,54,8.5,296.0,332.5,298.2
1000.0,151,22.8,17.5,72,12.67,54,8.5,296.0,332.7,298.2
999.8,153,22.8,17.5,72,12.70,54,8.6,296.0,332.8,298.2
999.1,159,22.8,17.6,73,12.80,55,8.6,296.0,333.1,298.3
998.5,164,22.7,17.7,73,12.83,55,8.6,296.0,333.2,298.3
997.9,169,22.7,17.6,73,12.77,55,8.6,296.0,333.0,298.3
997.4,174,22.6,17.5,73,12.68,56,8.7,296.0,332.7,298.3
996.8,179,22.6,17.3,72,12.59,56,8.7,296.0,332.4,298.2
996.3,184,22.5,17.2,72,12.50,56,8.7,296.0,332.2,298.2
995.7,189,22.5,17.2,72,12.47,57,8.7,296.0,332.1,298.2
995.2,193,22.4,17.2,72,12.50,57,8.7,296.0,332.2,298.2
994.7,198,22.4,17.2,73,12.52,57,8.8,296.0,332.2,298.2
994.2,202,22.3,17.2,73,12.49,57,8.8,296.0,332.1,298.2
993.7,207,22.3,17.1,72,12.45,57,8.8,296.0,332.0,298.2
993.2,211,22.3,17.0,72,12.39,58,8.9,296.0,331.9,298.2
992.7,215,22.2,17.0,72,12.33,58,8.9,296.0,331.7,298.2
992.2,220,22.2,17.0,72,12.34,58,8.9,296.0,331.8,298.2
991.7,224,22.2,17.0,73,12.39,58,8.9,296.0,331.9,298.2
991.2,228,22.1,17.1,73,12.43,58,9.0,296.0,332.0,298.2
990.8,232,22.1,17.1,73,12.45,58,9.0,296.0,332.0,298.2
990.3,236,22.0,17.1,74,12.46,58,9.0,296.0,332.1,298.2
989.8,240,22.0,17.1,74,12.49,58,9.0,296.0,332.2,298.2
989.3,245,21.9,17.1,74,12.51,58,9.1,296.0,332.2,298.2
988.9,249,21.9,17.1,74,12.50,58,9.1,296.0,332.2,298.2
988.4,253,21.9,17.0,74,12.45,58,9.1,296.0,332.1,298.2
987.8,258,21.8,16.9,74,12.38,58,9.1,296.0,331.9,298.2
987.3,262,21.8,16.8,73,12.30,57,9.1,296.0,331.6,298.2
986.8,267,21.8,16.7,73,12.22,57,9.1,296.0,331.4,298.2
986.3,272,21.7,16.6,73,12.17,57,9.1,296.0,331.3,298.2
985.7,276,21.7,16.6,73,12.16,57,9.1,296.1,331.3,298.2
985.2,281,21.6,16.6,73,12.16,57,9.1,296.0,331.3,298.2
984.7,286,21.6,16.6,73,12.16,57,9.1,296.1,331.3,298.2
984.2,290,21.6,16.6,73,12.17,56,9.1,296.1,331.3,298.2
983.6,295,21.5,16.6,74,12.19,56,9.1,296.1,331.4,298.2
983.1,300,21.5,16.6,74,12.19,56,9.1,296.1,331.4,298.2
982.6,304,21.4,16.6,74,12.19,56,9.1,296.1,331.4,298.2
982.0,309,21.4,16.6,74,12.18,56,9.1,296.1,331.4,298.2
981.4,314,21.3,16.6,75,12.21,56,9.1,296.1,331.4,298.2
980.9,319,21.3,16.7,75,12.24,56,9.1,296.0,331.5,298.2
